name,longitude,latitude,label,source
Islamabad,73.04,33.43,611,http://dbpedia.org/
islamabad,73.1667,33.6667,611,http://rdf.freebase.com/
Islamabad,73.0433,33.7215,611,http://sws.geonames.org/
Kaesong (North Korea),126.554,37.9708,612,http://data.nytimes.com/
kaesong,126.556,37.9722,612,http://rdf.freebase.com/
Kaesong,126.554,37.9708,612,http://sws.geonames.org/
Kaesong,126.55,37.9667,612,http://dbpedia.org/
Corinth,22.9322,37.9378,613,http://sws.geonames.org/
Corinth (Greece),22.9322,37.9378,613,http://data.nytimes.com/
corinth,22.9333,37.9333,613,http://rdf.freebase.com/
Corinth,,,613,http://dbpedia.org/
Ramadi (Iraq),43.3093,33.4235,614,http://data.nytimes.com/
ramadi,43.3,33.4167,614,http://rdf.freebase.com/
Ramadi,43.3,33.4167,614,http://dbpedia.org/
Ramadi,43.3058,33.4226,614,http://sws.geonames.org/
Memphis (Tenn),-90.049,35.1495,615,http://data.nytimes.com/
Memphis,-90.049,35.1495,615,http://sws.geonames.org/
"Memphis, Tennessee",,,615,http://dbpedia.org/
memphis tennessee,-90.0489,35.1494,615,http://rdf.freebase.com/
portland,-122.675,45.5236,616,http://rdf.freebase.com/
Portland,-122.676,45.5235,616,http://sws.geonames.org/
Portland (Ore),-122.676,45.5235,616,http://data.nytimes.com/
"Portland, Oregon",,,616,http://dbpedia.org/
Baghdad,44.3939,33.3386,617,http://sws.geonames.org/
Baghdad,44.4333,33.3333,617,http://dbpedia.org/
baghdad,44.392,33.3191,617,http://rdf.freebase.com/
Baghdad (Iraq),44.3939,33.3386,617,http://data.nytimes.com/
Ridgefield (Conn),-73.4982,41.2815,618,http://data.nytimes.com/
"Ridgefield, Connecticut",,,618,http://dbpedia.org/
ridgefield,-73.4986,41.2814,618,http://rdf.freebase.com/
Ridgefield,-73.4982,41.2815,618,http://sws.geonames.org/
Warsaw,21.0127,52.2278,619,http://sws.geonames.org/
Warsaw (Poland),21.0,52.25,619,http://data.nytimes.com/
Warsaw,21.0108,52.2323,619,http://dbpedia.org/
warsaw,21.0108,52.23,619,http://rdf.freebase.com/
Rye Brook,-73.6835,41.0193,620,http://sws.geonames.org/
rye brook,-73.6833,41.0197,620,http://rdf.freebase.com/
Rye Brook (NY),-73.6835,41.0193,620,http://data.nytimes.com/
"Rye Brook, New York",,,620,http://dbpedia.org/
Jaipur,75.82,26.92,621,http://dbpedia.org/
jaipur,75.82,26.92,621,http://rdf.freebase.com/
Jaipur (India),75.8167,26.9167,621,http://data.nytimes.com/
Jaipur,75.8167,26.9167,621,http://sws.geonames.org/
Catano (Puerto Rico),-66.1182,18.4413,622,http://data.nytimes.com/
catano puerto rico,-66.1183,18.4414,622,http://rdf.freebase.com/
Cataño,-66.1182,18.4413,622,http://sws.geonames.org/
"Catano, Puerto Rico",,,622,http://dbpedia.org/
san luis obispo,-120.659,35.2828,623,http://rdf.freebase.com/
San Luis Obispo (Calif),-120.66,35.2828,623,http://data.nytimes.com/
San Luis Obispo,-120.66,35.2828,623,http://sws.geonames.org/
"San Luis Obispo, California",,,623,http://dbpedia.org/
Calgary,-114.085,51.0501,624,http://sws.geonames.org/
Calgary,-114.057,51.045,624,http://dbpedia.org/
Calgary (Alberta),-114.085,51.0501,624,http://data.nytimes.com/
larchmont,-73.7522,40.9278,625,http://rdf.freebase.com/
"Larchmont, New York",,,625,http://dbpedia.org/
Larchmont (NY),-73.7518,40.9279,625,http://data.nytimes.com/
Larchmont,-73.7518,40.9279,625,http://sws.geonames.org/
Hanau,8.91667,50.1333,626,http://dbpedia.org/
Hanau (Germany),8.91667,50.1333,626,http://data.nytimes.com/
Hanau,8.91667,50.1333,626,http://sws.geonames.org/
hanau,8.91541,50.1358,626,http://rdf.freebase.com/
breezy point queens,-73.9262,40.5565,627,http://rdf.freebase.com/
"Breezy Point, Queens",,,627,http://dbpedia.org/
taormina,15.2833,37.85,628,http://rdf.freebase.com/
Taormina,15.3,37.85,628,http://dbpedia.org/
Taormina (Italy),15.2885,37.8536,628,http://data.nytimes.com/
Taormina,15.2885,37.8536,628,http://sws.geonames.org/
Bucharest,26.1039,44.4325,629,http://dbpedia.org/
bucharest,26.1,44.4167,629,http://rdf.freebase.com/
Bucharest (Romania),26.1,44.4333,629,http://data.nytimes.com/
Bucharest,26.1063,44.4322,629,http://sws.geonames.org/
Guangzhou,113.25,23.1167,630,http://sws.geonames.org/
Guangzhou,113.267,23.1333,630,http://dbpedia.org/
Guangzhou (China),113.25,23.1167,630,http://data.nytimes.com/
guangzhou,113.266667,23.133333,630,http://rdf.freebase.com/
Pecs,,,631,http://dbpedia.org/
Pécs,18.2333,46.0833,631,http://sws.geonames.org/
Pecs (Hungary),18.2333,46.0833,631,http://data.nytimes.com/
Kew Gardens,-73.831,40.7143,632,http://sws.geonames.org/
Kew Gardens (NYC),-73.831,40.7143,632,http://data.nytimes.com/
"Kew Gardens, Queens",,,632,http://dbpedia.org/
kew gardens queens,-73.827139,40.705644,632,http://rdf.freebase.com/
nancy,6.16667,48.6833,633,http://rdf.freebase.com/
Nancy (France),6.2,48.6833,633,http://data.nytimes.com/
Nancy,6.2,48.6833,633,http://sws.geonames.org/
Nancy,6.1846,48.6936,633,http://dbpedia.org/
"Jacksonville, Florida",,,634,http://dbpedia.org/
jacksonville,-81.6558,30.3319,634,http://rdf.freebase.com/
Jacksonville (Fla),-81.6556,30.3322,634,http://data.nytimes.com/
Jacksonville,-81.6556,30.3322,634,http://sws.geonames.org/
Beslan,44.5667,43.2,635,http://dbpedia.org/
Beslan,44.5388,43.1919,635,http://sws.geonames.org/
beslan,44.5667,43.2,635,http://rdf.freebase.com/
Beslan (Russia),44.5388,43.1919,635,http://data.nytimes.com/
mont saint-michel,-1.5111,48.6356,636,http://rdf.freebase.com/
Mont Saint-Michel,-1.51139,48.636,636,http://dbpedia.org/
Gansbaai,19.3522,-34.5828,637,http://dbpedia.org/
gansbaai western cape,19.35,-34.5833,637,http://rdf.freebase.com/
Recife,-34.8811,-8.05389,638,http://sws.geonames.org/
recife,-34.8911,-8.05556,638,http://rdf.freebase.com/
Recife (Brazil),-34.8811,-8.05389,638,http://data.nytimes.com/
Recife,-34.9,-8.05,638,http://dbpedia.org/
Reykjavik (Iceland),-21.9423,64.146,639,http://data.nytimes.com/
reykjavik,-21.9333,64.1333,639,http://rdf.freebase.com/
Reykjavik,-21.8954,64.1355,639,http://sws.geonames.org/
Reykjavik,,,639,http://dbpedia.org/
Karbala (Iraq),44.0161,32.5978,640,http://data.nytimes.com/
Karbala,44.0333,32.6167,640,http://dbpedia.org/
karbala,44.0339,32.6161,640,http://rdf.freebase.com/
Karbala,44.0161,32.5978,640,http://sws.geonames.org/
heidelberg,8.6792,49.4034,641,http://rdf.freebase.com/
Heidelberg,8.71,49.4122,641,http://dbpedia.org/
Heidelberg (Germany),8.69079,49.4077,641,http://data.nytimes.com/
Heidelberg,8.69079,49.4077,641,http://sws.geonames.org/
Venice,12.3358,45.4375,642,http://dbpedia.org/
venice,12.3167,45.4333,642,http://rdf.freebase.com/
Venice,12.3267,45.4386,642,http://sws.geonames.org/
Venice (Italy),12.3267,45.4386,642,http://data.nytimes.com/
plovdiv,24.75,42.15,643,http://rdf.freebase.com/
Plovdiv,24.75,42.15,643,http://dbpedia.org/
Plovdiv,24.75,42.15,643,http://sws.geonames.org/
Plovdiv (Bulgaria),24.75,42.15,643,http://data.nytimes.com/
leipzig,12.38,51.34,644,http://rdf.freebase.com/
Leipzig (Germany),12.3713,51.3396,644,http://data.nytimes.com/
Leipzig,12.3833,51.3333,644,http://dbpedia.org/
Leipzig,12.3713,51.3396,644,http://sws.geonames.org/
Luang Prabang,102.135,19.8856,645,http://sws.geonames.org/
Luang Prabang (Laos),102.135,19.8856,645,http://data.nytimes.com/
luang prabang,102.133,19.8833,645,http://rdf.freebase.com/
Luang Prabang,102.133,19.8833,645,http://dbpedia.org/
Key Largo,-80.4473,25.0865,646,http://sws.geonames.org/
Key Largo (Fla),-80.4473,25.0865,646,http://data.nytimes.com/
key largo,-80.4473,25.0865,646,http://rdf.freebase.com/
Key Largo,-80.4473,25.0865,646,http://dbpedia.org/
"Sausalito, California",,,647,http://dbpedia.org/
Sausalito,-122.485,37.8591,647,http://sws.geonames.org/
sausalito,-122.484,37.8592,647,http://rdf.freebase.com/
Sausalito (Calif),-122.485,37.8591,647,http://data.nytimes.com/
New Paltz (NY),-74.0868,41.7476,648,http://data.nytimes.com/
new paltz new york,-74.0873,41.749,648,http://rdf.freebase.com/
"New Paltz (village), New York",,,648,http://dbpedia.org/
New Paltz,-74.0868,41.7476,648,http://sws.geonames.org/
Limoges,1.25,45.85,649,http://sws.geonames.org/
Limoges (France),1.25,45.85,649,http://data.nytimes.com/
Limoges,1.2625,45.8353,649,http://dbpedia.org/
limoges,1.25139,45.8192,649,http://rdf.freebase.com/
Moab,-109.55,38.5733,650,http://sws.geonames.org/
"Moab, Utah",,,650,http://dbpedia.org/
Moab (Utah),-109.55,38.5733,650,http://data.nytimes.com/
moab utah,-109.549722,38.5725,650,http://rdf.freebase.com/
Pisa,10.4,43.7167,651,http://dbpedia.org/
Pisa (Italy),10.3965,43.7175,651,http://data.nytimes.com/
Pisa,10.3966,43.7155,651,http://sws.geonames.org/
pisa,10.4,43.7167,651,http://rdf.freebase.com/
Interlaken,7.85,46.6833,652,http://dbpedia.org/
Interlaken (Switzerland),7.85,46.6833,652,http://data.nytimes.com/
Interlaken,7.85,46.6833,652,http://sws.geonames.org/
interlaken,7.86667,46.6833,652,http://rdf.freebase.com/
Assisi,12.6165,43.0691,653,http://sws.geonames.org/
Assisi,12.6175,43.0758,653,http://dbpedia.org/
Assisi (Italy),12.6165,43.0691,653,http://data.nytimes.com/
assisi,12.6167,43.0667,653,http://rdf.freebase.com/
Antalya (Turkey),30.6897,36.9125,654,http://data.nytimes.com/
Antalya,30.6897,36.9125,654,http://sws.geonames.org/
Antalya,30.6833,36.9,654,http://dbpedia.org/
antalya,30.7047,36.8906,654,http://rdf.freebase.com/
Samarra,43.8758,34.1958,655,http://sws.geonames.org/
Samarra (Iraq),43.8758,34.1958,655,http://data.nytimes.com/
samarra,43.8742,34.1985,655,http://rdf.freebase.com/
Samarra,43.8742,34.1983,655,http://dbpedia.org/
Qingdao (China),120.372,36.0986,656,http://data.nytimes.com/
Qingdao,120.383,36.0667,656,http://dbpedia.org/
Qingdao,120.372,36.0986,656,http://sws.geonames.org/
qingdao,120.333,36.0833,656,http://rdf.freebase.com/
Gijon (Spain),-5.66444,43.5411,657,http://data.nytimes.com/
gijon,-5.66322,43.5405,657,http://rdf.freebase.com/
Gijon,,,657,http://dbpedia.org/
Gijón,-5.66444,43.5411,657,http://sws.geonames.org/
Dunedin,170.504,-45.8742,658,http://sws.geonames.org/
Dunedin,170.5,-45.8667,658,http://dbpedia.org/
Dunedin (New Zealand),170.504,-45.8742,658,http://data.nytimes.com/
dunedin,170.5,-45.89,658,http://rdf.freebase.com/
Paris,2.35083,48.8567,659,http://dbpedia.org/
Paris,2.3488,48.8534,659,http://sws.geonames.org/
Paris (France),2.3488,48.8534,659,http://data.nytimes.com/
paris,2.34695,48.8742,659,http://rdf.freebase.com/
Oakland (Calif),-122.271,37.8044,660,http://data.nytimes.com/
"Oakland, California",,,660,http://dbpedia.org/
Oakland,-122.271,37.8044,660,http://sws.geonames.org/
oakland california,-122.27,37.8044,660,http://rdf.freebase.com/
Bologna (Italy),11.3387,44.4938,661,http://data.nytimes.com/
Bologna,11.3514,44.5075,661,http://dbpedia.org/
Bologna,11.3387,44.4938,661,http://sws.geonames.org/
bologna,11.35,44.5,661,http://rdf.freebase.com/
Reno,-119.814,39.5296,662,http://sws.geonames.org/
reno,-119.813,39.5297,662,http://rdf.freebase.com/
Reno (Nev),-119.814,39.5296,662,http://data.nytimes.com/
"Reno, Nevada",,,662,http://dbpedia.org/
Houston,-95.3831,29.7628,663,http://dbpedia.org/
Houston (Tex),-95.3633,29.7633,663,http://data.nytimes.com/
Houston,-95.3633,29.7633,663,http://sws.geonames.org/
houston,-95.3631,29.7631,663,http://rdf.freebase.com/
Santo Domingo,-69.9886,18.5001,664,http://sws.geonames.org/
santo domingo,-69.9167,18.4833,664,http://rdf.freebase.com/
Santo Domingo (Dominican Republic),-69.9,18.4667,664,http://data.nytimes.com/
Santo Domingo,-69.9833,18.5,664,http://dbpedia.org/
Bradford,-1.75206,53.7939,665,http://sws.geonames.org/
Bradford,-1.75206,53.8,665,http://dbpedia.org/
bradford,-1.75,53.8,665,http://rdf.freebase.com/
Bradford (England),-1.75206,53.7939,665,http://data.nytimes.com/
Leeds (England),-1.54785,53.7965,666,http://data.nytimes.com/
Leeds,-1.54917,53.7997,666,http://dbpedia.org/
Leeds,-1.54785,53.7965,666,http://sws.geonames.org/
leeds,-1.55,53.81,666,http://rdf.freebase.com/
Les Eyzies-de-Tayac (France),1.01327,44.9359,667,http://data.nytimes.com/
Les Eyzies-de-Tayac-Sireuil,1.01805,44.936,667,http://dbpedia.org/
les eyzies-de-tayac-sireuil,1.01805,44.936,667,http://rdf.freebase.com/
Les Eyzies-de-Tayac-Sireuil,1.01327,44.9359,667,http://sws.geonames.org/
akihabara,139.772,35.6984,668,http://rdf.freebase.com/
Akihabara (Tokyo),139.767,35.7,668,http://data.nytimes.com/
Akihabara,139.772,35.6973,668,http://dbpedia.org/
Osaka,135.502,34.6937,669,http://dbpedia.org/
Osaka,135.502,34.6937,669,http://sws.geonames.org/
Osaka (Japan),135.502,34.6937,669,http://data.nytimes.com/
osaka,135.523,34.6603,669,http://rdf.freebase.com/
Miami,-80.1937,25.7743,670,http://sws.geonames.org/
Miami,-80.2242,25.7878,670,http://dbpedia.org/
miami,-80.224145,25.787676,670,http://rdf.freebase.com/
Miami (Fla),-80.1937,25.7743,670,http://data.nytimes.com/
Fortaleza (Brazil),-38.5431,-3.71722,671,http://data.nytimes.com/
fortaleza,-38.5748,-3.7737,671,http://rdf.freebase.com/
Fortaleza,-38.5748,-3.7737,671,http://dbpedia.org/
Fortaleza,-38.5431,-3.71722,671,http://sws.geonames.org/
"Port Jefferson, New York",,,672,http://dbpedia.org/
Port Jefferson (NY),-73.0693,40.9465,672,http://data.nytimes.com/
Port Jefferson,-73.0693,40.9465,672,http://sws.geonames.org/
port jefferson,-73.0697,40.9464,672,http://rdf.freebase.com/
Saratoga Springs,-73.7846,43.0831,673,http://sws.geonames.org/
saratoga springs,-73.785,43.0831,673,http://rdf.freebase.com/
Saratoga Springs (NY),-73.7846,43.0831,673,http://data.nytimes.com/
"Saratoga Springs, New York",,,673,http://dbpedia.org/
beaune,4.83972,47.025,674,http://rdf.freebase.com/
Beaune (France),4.83333,47.0333,674,http://data.nytimes.com/
Beaune,4.83972,47.025,674,http://dbpedia.org/
Beaune,4.83333,47.0333,674,http://sws.geonames.org/
Chengde (China),117.936,40.9725,675,http://data.nytimes.com/
Chengde,117.936,40.9725,675,http://sws.geonames.org/
Chengde,117.933,40.9667,675,http://dbpedia.org/
chengde,117.933,40.9669,675,http://rdf.freebase.com/
"Phoenix, Arizona",,,677,http://dbpedia.org/
phoenix,-112.066667,33.45,677,http://rdf.freebase.com/
Phoenix,-112.074,33.4484,677,http://sws.geonames.org/
Phoenix (Ariz),-112.074,33.4484,677,http://data.nytimes.com/
San Jose del Cabo,,,678,http://dbpedia.org/
San Jose del Cabo (Mexico),-109.683,23.05,678,http://data.nytimes.com/
san jose del cabo,-109.683,23.05,678,http://rdf.freebase.com/
San José del Cabo,-109.698,23.0589,678,http://sws.geonames.org/
bhopal,77.42,23.25,679,http://rdf.freebase.com/
Bhopal (India),77.4,23.2667,679,http://data.nytimes.com/
Bhopal,77.42,23.25,679,http://dbpedia.org/
Bhopal,77.4,23.2667,679,http://sws.geonames.org/
la jolla,-117.277,32.84,680,http://rdf.freebase.com/
La Jolla (Calif),-117.274,32.8473,680,http://data.nytimes.com/
"La Jolla, San Diego, California",,,680,http://dbpedia.org/
La Jolla,-117.274,32.8473,680,http://sws.geonames.org/
Key West (Fla),-81.7915,24.5546,681,http://data.nytimes.com/
key west,-81.7828,24.5553,681,http://rdf.freebase.com/
Key West,-81.7915,24.5546,681,http://sws.geonames.org/
"Key West, Florida",,,681,http://dbpedia.org/
chappaqua,-73.7653,41.1594,682,http://rdf.freebase.com/
Chappaqua,-73.7649,41.1595,682,http://sws.geonames.org/
Chappaqua (NY),-73.7649,41.1595,682,http://data.nytimes.com/
"Chappaqua, New York",,,682,http://dbpedia.org/
Valencia,-0.377387,39.4698,683,http://sws.geonames.org/
valencia,-0.374444,39.4767,683,http://rdf.freebase.com/
"Valencia, Spain",,,683,http://dbpedia.org/
Valencia (Spain),-0.377387,39.4698,683,http://data.nytimes.com/
Oxnard (Calif),-119.177,34.1975,684,http://data.nytimes.com/
"Oxnard, California",,,684,http://dbpedia.org/
Oxnard,-119.177,34.1975,684,http://sws.geonames.org/
oxnard,-119.176,34.1975,684,http://rdf.freebase.com/
Lyon,4.85,45.75,685,http://sws.geonames.org/
Lyon (France),4.85,45.75,685,http://data.nytimes.com/
lyon,4.8342,45.7669,685,http://rdf.freebase.com/
Lyon,4.84222,45.7597,685,http://dbpedia.org/
new london,-72.1,41.3556,686,http://rdf.freebase.com/
New London,-72.0995,41.3557,686,http://sws.geonames.org/
New London (Conn),-72.0995,41.3557,686,http://data.nytimes.com/
"New London, Connecticut",,,686,http://dbpedia.org/
Luanda (Angola),13.2344,-8.83833,687,http://data.nytimes.com/
luanda,13.245,-8.83083,687,http://rdf.freebase.com/
Luanda,13.2344,-8.83833,687,http://sws.geonames.org/
Luanda,13.2344,-8.83833,687,http://dbpedia.org/
Clarence Center (NY),-78.6375,43.0106,688,http://data.nytimes.com/
"Clarence Center, New York",,,688,http://dbpedia.org/
clarence center,-78.6347,43.0111,688,http://rdf.freebase.com/
Clarence,-78.6375,43.0106,688,http://sws.geonames.org/
annecy,6.12397,45.9094,689,http://rdf.freebase.com/
Annecy (France),6.11667,45.9,689,http://data.nytimes.com/
Annecy,6.133,45.916,689,http://dbpedia.org/
Annecy,6.11667,45.9,689,http://sws.geonames.org/
Siem Reap,103.86,13.3622,690,http://dbpedia.org/
Siem Reap (Cambodia),103.85,13.3667,690,http://data.nytimes.com/
siem reap,103.86,13.3622,690,http://rdf.freebase.com/
Siem Reap,103.85,13.3667,690,http://sws.geonames.org/
Athenry (Parliament of Ireland constituency),,,691,http://dbpedia.org/
Athenry (Ireland),-8.74306,53.2964,691,http://data.nytimes.com/
Athenry,-8.74306,53.2964,691,http://sws.geonames.org/
"Manchester (town), Vermont",,,692,http://dbpedia.org/
Manchester,-73.0723,43.1637,692,http://sws.geonames.org/
Manchester (Vt),-73.0723,43.1637,692,http://data.nytimes.com/
Korčula,17.1369,42.9622,693,http://sws.geonames.org/
Korcula (Croatia),17.1369,42.9622,693,http://data.nytimes.com/
Korula,,,693,http://dbpedia.org/
Omaha (Neb),-95.9378,41.2586,694,http://data.nytimes.com/
omaha nebraska,-95.9375,41.2586,694,http://rdf.freebase.com/
Omaha,-95.9378,41.2586,694,http://sws.geonames.org/
"Omaha, Nebraska",,,694,http://dbpedia.org/
Mobile (Ala),-88.0431,30.6944,695,http://data.nytimes.com/
"Mobile, Alabama",,,695,http://dbpedia.org/
Mobile,-88.0431,30.6944,695,http://sws.geonames.org/
mobile,-88.0431,30.6942,695,http://rdf.freebase.com/
Olinda,-34.8833,-8.0,696,http://dbpedia.org/
Olinda,-34.8553,-8.00889,696,http://sws.geonames.org/
Olinda (Brazil),-34.8553,-8.00889,696,http://data.nytimes.com/
olinda,-34.8911,-8.00278,696,http://rdf.freebase.com/
Innsbruck,11.3945,47.2627,697,http://sws.geonames.org/
innsbruck,11.3928,47.2671,697,http://rdf.freebase.com/
Innsbruck,11.3833,47.2667,697,http://dbpedia.org/
Innsbruck (Austria),11.3945,47.2627,697,http://data.nytimes.com/
Siena,11.3306,43.3186,698,http://dbpedia.org/
Siena,11.3328,43.32,698,http://sws.geonames.org/
siena,11.3333,43.3333,698,http://rdf.freebase.com/
Siena (Italy),11.3328,43.32,698,http://data.nytimes.com/
downtown brooklyn,-73.9859,40.6937,699,http://rdf.freebase.com/
Downtown Brooklyn,,,699,http://dbpedia.org/
Ocean Grove,-74.0065,40.2121,700,http://sws.geonames.org/
"Ocean Grove, New Jersey",,,700,http://dbpedia.org/
Ocean Grove (NJ),-74.0065,40.2121,700,http://data.nytimes.com/
ocean grove new jersey,-74.0069,40.2119,700,http://rdf.freebase.com/
santa cruz,-122.03,36.9742,701,http://rdf.freebase.com/
Santa Cruz,-122.031,36.9741,701,http://sws.geonames.org/
Santa Cruz (Calif),-122.031,36.9741,701,http://data.nytimes.com/
"Santa Cruz, California",,,701,http://dbpedia.org/
Manhattan (NYC),-74.006,40.7143,702,http://data.nytimes.com/
Manhattan,-73.9597,40.7903,702,http://dbpedia.org/
New York,-74.006,40.7143,703,http://sws.geonames.org/
new york,-74.0064,40.7142,703,http://rdf.freebase.com/
New York City,-74.0059,40.7127,703,http://dbpedia.org/
New York City,-74.006,40.7143,703,http://data.nytimes.com/
Urumqi (China),87.5833,43.8,704,http://data.nytimes.com/
Ürümqi,87.5833,43.8,704,http://sws.geonames.org/
Urumqi,,,704,http://dbpedia.org/
urumqi,87.6089,43.7958,704,http://rdf.freebase.com/
Juneau (Alaska),-134.42,58.3019,706,http://data.nytimes.com/
Juneau,-134.42,58.3019,706,http://sws.geonames.org/
"Juneau, Alaska",,,706,http://dbpedia.org/
juneau,-134.512,58.3514,706,http://rdf.freebase.com/
puerto morelos,-86.8753,20.8536,707,http://rdf.freebase.com/
Puerto Morelos,-86.8986,20.8536,707,http://dbpedia.org/
Puerto Morelos (Mexico),-86.8824,20.8417,707,http://data.nytimes.com/
Puerto Morelos,-86.8824,20.8417,707,http://sws.geonames.org/
Krakow (Poland),19.9167,50.0833,708,http://data.nytimes.com/
krakow,19.9372,50.0614,708,http://rdf.freebase.com/
Krakow,,,708,http://dbpedia.org/
Kraków,19.9167,50.0833,708,http://sws.geonames.org/
"Islamorada, Florida",,,709,http://dbpedia.org/
Islamorada (Fla),-80.6278,24.9243,709,http://data.nytimes.com/
Islamorada,-80.6278,24.9243,709,http://sws.geonames.org/
islamorada,-80.6281,24.9239,709,http://rdf.freebase.com/
Lausanne (Switzerland),6.63282,46.516,710,http://data.nytimes.com/
Lausanne,6.63282,46.516,710,http://sws.geonames.org/
Lausanne,6.6335,46.5198,710,http://dbpedia.org/
lausanne,6.63333,46.5167,710,http://rdf.freebase.com/
Chiangmai,98.9817,18.7903,711,http://sws.geonames.org/
Chiang Mai (Thailand),98.9817,18.7903,711,http://data.nytimes.com/
chiang mai,98.9865,18.7869,711,http://rdf.freebase.com/
Chiang Mai,98.9986,18.7953,711,http://dbpedia.org/
Huntsville (Ala),-86.5861,34.7304,712,http://data.nytimes.com/
"Huntsville, Alabama",,,712,http://dbpedia.org/
Huntsville,-86.5861,34.7304,712,http://sws.geonames.org/
huntsville,-86.5861,34.7303,712,http://rdf.freebase.com/
Bayeux,-0.7,49.2667,713,http://sws.geonames.org/
bayeux,-0.7019,49.2753,713,http://rdf.freebase.com/
Bayeux (France),-0.7,49.2667,713,http://data.nytimes.com/
Bayeux,-0.702778,49.2794,713,http://dbpedia.org/
Liverpool,-2.97794,53.4106,714,http://sws.geonames.org/
Liverpool,-2.98333,53.4,714,http://dbpedia.org/
Liverpool (England),-2.97794,53.4106,714,http://data.nytimes.com/
liverpool,-3.0,53.4167,714,http://rdf.freebase.com/
park slope brooklyn,-73.986,40.6701,715,http://rdf.freebase.com/
"Park Slope, Brooklyn",,,715,http://dbpedia.org/
Park Slope,-73.986,40.6701,715,http://sws.geonames.org/
Park Slope (NYC),-73.986,40.6701,715,http://data.nytimes.com/
Lanai (Hawaii),-156.922,20.8306,716,http://data.nytimes.com/
Lanai,-156.922,20.8306,716,http://sws.geonames.org/
Lanai,-156.933,20.8333,716,http://dbpedia.org/
lanai,-156.933,20.8333,716,http://rdf.freebase.com/
Lehinch,-9.34528,52.9367,717,http://sws.geonames.org/
Lahinch,-9.345,52.937,717,http://dbpedia.org/
lahinch,-9.34662,52.9315,717,http://rdf.freebase.com/
Lahinch (Ireland),-9.34528,52.9367,717,http://data.nytimes.com/
Malaga (Spain),-4.42034,36.7202,718,http://data.nytimes.com/
Malaga,,,718,http://dbpedia.org/
Málaga,-4.42034,36.7202,718,http://sws.geonames.org/
malaga,-4.41667,36.7167,718,http://rdf.freebase.com/
Jakarta,106.8,-6.2,719,http://dbpedia.org/
jakarta,106.75,-6.1333,719,http://rdf.freebase.com/
Jakarta (Indonesia),106.829,-6.17444,719,http://data.nytimes.com/
Jakarta,106.845,-6.21462,719,http://sws.geonames.org/
Gothenburg,11.9667,57.7,721,http://dbpedia.org/
Goteborg (Sweden),11.9668,57.7072,721,http://data.nytimes.com/
gothenburg,11.9869,57.6967,721,http://rdf.freebase.com/
Gothenburg,11.9668,57.7072,721,http://sws.geonames.org/
Poughkeepsie (NY),-73.921,41.7004,722,http://data.nytimes.com/
poughkeepsie,-73.9214,41.7003,722,http://rdf.freebase.com/
"Poughkeepsie, New York",,,722,http://dbpedia.org/
Poughkeepsie,-73.921,41.7004,722,http://sws.geonames.org/
Santa Monica (Calif),-118.491,34.0195,723,http://data.nytimes.com/
Santa Monica,-118.491,34.0195,723,http://sws.geonames.org/
"Santa Monica, California",,,723,http://dbpedia.org/
santa monica california,-118.49,34.0194,723,http://rdf.freebase.com/
Arles,4.6278,43.6767,724,http://dbpedia.org/
Arles,4.63031,43.6768,724,http://sws.geonames.org/
Arles (France),4.63031,43.6768,724,http://data.nytimes.com/
arles,4.61667,43.6667,724,http://rdf.freebase.com/
"Jamaica, Queens",,,725,http://dbpedia.org/
jamaica new york,-73.8061,40.6914,725,http://rdf.freebase.com/
Jamaica (NYC),-73.8057,40.6915,725,http://data.nytimes.com/
Jamaica,-73.8057,40.6915,725,http://sws.geonames.org/
"Peekskill, New York",,,726,http://dbpedia.org/
Peekskill (NY),-73.9204,41.2901,726,http://data.nytimes.com/
Peekskill,-73.9204,41.2901,726,http://sws.geonames.org/
peekskill,-73.9208,41.29,726,http://rdf.freebase.com/
kobe,135.197,34.6911,727,http://rdf.freebase.com/
Kobe,135.167,34.6833,727,http://sws.geonames.org/
Kobe,135.2,34.6833,727,http://dbpedia.org/
Kobe (Japan),135.167,34.6833,727,http://data.nytimes.com/
Zagreb (Croatia),16.0,45.8,729,http://data.nytimes.com/
zagreb,15.9833,45.8167,729,http://rdf.freebase.com/
Zagreb,15.9833,45.8167,729,http://dbpedia.org/
Zagreb,15.978,45.8144,729,http://sws.geonames.org/
natchez,-91.4031,31.5603,730,http://rdf.freebase.com/
Natchez (Miss),-91.4032,31.5604,730,http://data.nytimes.com/
Natchez,-91.4032,31.5604,730,http://sws.geonames.org/
"Natchez, Mississippi",,,730,http://dbpedia.org/
San Germán,-67.0449,18.0816,731,http://sws.geonames.org/
san german puerto rico,-67.0,18.0,731,http://rdf.freebase.com/
San German (Puerto Rico),-67.0449,18.0816,731,http://data.nytimes.com/
"San German, Puerto Rico",,,731,http://dbpedia.org/
Franschhoek (South Africa),19.1167,-33.9167,732,http://data.nytimes.com/
Franschhoek,19.1167,-33.9167,732,http://sws.geonames.org/
franschhoek western cape,-33.9167,19.1167,732,http://rdf.freebase.com/
Franschhoek,19.1333,-33.9167,732,http://dbpedia.org/
chernobyl,30.2167,51.2667,733,http://rdf.freebase.com/
Chernobyl (Ukraine),30.2333,51.2667,733,http://data.nytimes.com/
Chernobyl,30.2242,51.2722,733,http://dbpedia.org/
Chernobyl,30.2333,51.2667,733,http://sws.geonames.org/
